req_id,gender,style,color,season,req_url,article,name,price,photo,wb_url,name_join,category_group,uuid,ext,name_en,category,color_category
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,178445816,Пуховик зимний короткий с капюшоном и мехом,15866,https://basket-12.wbbasket.ru/vol1784/part178445/178445816/images/big/1.webp,https://www.wildberries.ru/catalog/178445816/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-12.wbbasket.ru_vol1784_part178445_178445816_images_big_1,webp,Down jacket winter short hooded и мехом,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,116619139,Пуховик зимний короткий куртка с капюшоном,5852,https://basket-08.wbbasket.ru/vol1166/part116619/116619139/images/big/1.webp,https://www.wildberries.ru/catalog/116619139/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-08.wbbasket.ru_vol1166_part116619_116619139_images_big_1,webp,Down jacket winter short jacket hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,177241747,Пуховик приталенный укороченный с меховым воротником зимний,8757,https://basket-12.wbbasket.ru/vol1772/part177241/177241747/images/big/1.webp,https://www.wildberries.ru/catalog/177241747/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-12.wbbasket.ru_vol1772_part177241_177241747_images_big_1,webp,Down jacket linen cropped с меховым воротником winter,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,697169831,Пуховик зимний короткий с мехом,19859,https://basket-33.wbbasket.ru/vol6971/part697169/697169831/images/big/1.webp,https://www.wildberries.ru/catalog/697169831/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-33.wbbasket.ru_vol6971_part697169_697169831_images_big_1,webp,Down jacket winter short с мехом,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,677180205,Куртка зимняя короткая с капюшоном и мехом,15645,https://basket-33.wbbasket.ru/vol6771/part677180/677180205/images/big/1.webp,https://www.wildberries.ru/catalog/677180205/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-33.wbbasket.ru_vol6771_part677180_677180205_images_big_1,webp,Jacket winter short hooded и мехом,jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,320310482,Пуховик зимний с капюшоном и мехом,12079,https://basket-19.wbbasket.ru/vol3203/part320310/320310482/images/big/1.webp,https://www.wildberries.ru/catalog/320310482/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-19.wbbasket.ru_vol3203_part320310_320310482_images_big_1,webp,Down jacket winter hooded и мехом,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,766286033,Пуховик зимний кожаный короткий с мехом,7638,https://basket-35.wbbasket.ru/vol7662/part766286/766286033/images/big/1.webp,https://www.wildberries.ru/catalog/766286033/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-35.wbbasket.ru_vol7662_part766286_766286033_images_big_1,webp,Down jacket winter leather short с мехом,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,526284906,Пуховик зимний короткий с капюшоном с мехом,15846,https://basket-28.wbbasket.ru/vol5262/part526284/526284906/images/big/1.webp,https://www.wildberries.ru/catalog/526284906/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-28.wbbasket.ru_vol5262_part526284_526284906_images_big_1,webp,Down jacket winter short hooded с мехом,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,461276146,Пуховик зимний короткий,6485,https://basket-26.wbbasket.ru/vol4612/part461276/461276146/images/big/1.webp,https://www.wildberries.ru/catalog/461276146/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-26.wbbasket.ru_vol4612_part461276_461276146_images_big_1,webp,Down jacket winter short,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,259865501,Пуховик зимний короткий капюшон с писец,11828,https://basket-16.wbbasket.ru/vol2598/part259865/259865501/images/big/1.webp,https://www.wildberries.ru/catalog/259865501/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-16.wbbasket.ru_vol2598_part259865_259865501_images_big_1,webp,Down jacket winter short капюшон с писец,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,494070812,Пуховик зимний oversize с натуральным мехом,23310,https://basket-27.wbbasket.ru/vol4940/part494070/494070812/images/big/1.webp,https://www.wildberries.ru/catalog/494070812/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-27.wbbasket.ru_vol4940_part494070_494070812_images_big_1,webp,Down jacket winter oversize с натуральным мехом,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,477275690,Куртка пуховик с капюшоном,3341,https://basket-26.wbbasket.ru/vol4772/part477275/477275690/images/big/1.webp,https://www.wildberries.ru/catalog/477275690/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-26.wbbasket.ru_vol4772_part477275_477275690_images_big_1,webp,Jacket down jacket hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,525495344,Пуховик зимний короткий с меховым капюшоном,12016,https://basket-28.wbbasket.ru/vol5254/part525495/525495344/images/big/1.webp,https://www.wildberries.ru/catalog/525495344/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-28.wbbasket.ru_vol5254_part525495_525495344_images_big_1,webp,Down jacket winter short с меховым капюшоном,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,461328302,Пуховик зимний короткий,7786,https://basket-26.wbbasket.ru/vol4613/part461328/461328302/images/big/1.webp,https://www.wildberries.ru/catalog/461328302/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-26.wbbasket.ru_vol4613_part461328_461328302_images_big_1,webp,Down jacket winter short,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,461420834,Пуховик короткий с капюшоном,4629,https://basket-26.wbbasket.ru/vol4614/part461420/461420834/images/big/1.webp,https://www.wildberries.ru/catalog/461420834/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-26.wbbasket.ru_vol4614_part461420_461420834_images_big_1,webp,Down jacket short hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,697944093,Пуховик короткий с натуральным мехом,11821,https://basket-33.wbbasket.ru/vol6979/part697944/697944093/images/big/1.webp,https://www.wildberries.ru/catalog/697944093/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-33.wbbasket.ru_vol6979_part697944_697944093_images_big_1,webp,Down jacket short с натуральным мехом,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,521333170,Пуховик зимний короткий оверсайз с капюшоном,3233,https://basket-28.wbbasket.ru/vol5213/part521333/521333170/images/big/1.webp,https://www.wildberries.ru/catalog/521333170/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-28.wbbasket.ru_vol5213_part521333_521333170_images_big_1,webp,Down jacket winter short oversized hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,480873112,Пуховик короткий с капюшоном био пух зима,17027,https://basket-26.wbbasket.ru/vol4808/part480873/480873112/images/big/1.webp,https://www.wildberries.ru/catalog/480873112/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-26.wbbasket.ru_vol4808_part480873_480873112_images_big_1,webp,Down jacket short hooded био пух зима,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,523453176,Пуховик с натуральным мехом песца с капюшоном,14574,https://basket-28.wbbasket.ru/vol5234/part523453/523453176/images/big/1.webp,https://www.wildberries.ru/catalog/523453176/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-28.wbbasket.ru_vol5234_part523453_523453176_images_big_1,webp,Down jacket с натуральным мехом песца hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,462883778,Пуховик зимний с капюшоном,15317,https://basket-26.wbbasket.ru/vol4628/part462883/462883778/images/big/1.webp,https://www.wildberries.ru/catalog/462883778/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-26.wbbasket.ru_vol4628_part462883_462883778_images_big_1,webp,Down jacket winter hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,553472791,Пуховик зимний оверсайз,10260,https://basket-29.wbbasket.ru/vol5534/part553472/553472791/images/big/1.webp,https://www.wildberries.ru/catalog/553472791/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-29.wbbasket.ru_vol5534_part553472_553472791_images_big_1,webp,Down jacket winter oversized,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,493433116,Пуховик короткий с капюшоном,6384,https://basket-27.wbbasket.ru/vol4934/part493433/493433116/images/big/1.webp,https://www.wildberries.ru/catalog/493433116/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-27.wbbasket.ru_vol4934_part493433_493433116_images_big_1,webp,Down jacket short hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,180021151,Пуховик зимний короткий с капюшоном XASKI,6330,https://basket-12.wbbasket.ru/vol1800/part180021/180021151/images/big/1.webp,https://www.wildberries.ru/catalog/180021151/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-12.wbbasket.ru_vol1800_part180021_180021151_images_big_1,webp,Down jacket winter short hooded xaski,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,295884048,Зимний пуховик короткий с капюшоном,28147,https://basket-18.wbbasket.ru/vol2958/part295884/295884048/images/big/1.webp,https://www.wildberries.ru/catalog/295884048/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-18.wbbasket.ru_vol2958_part295884_295884048_images_big_1,webp,Winter down jacket short hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,288097891,Пуховик зимний короткий черный с капюшоном,6463,https://basket-18.wbbasket.ru/vol2880/part288097/288097891/images/big/1.webp,https://www.wildberries.ru/catalog/288097891/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-18.wbbasket.ru_vol2880_part288097_288097891_images_big_1,webp,Down jacket winter short black hooded,down jacket,black
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,504775175,Пуховик с капюшоном куртка укороченная с меховой опушкой,3364,https://basket-27.wbbasket.ru/vol5047/part504775/504775175/images/big/1.webp,https://www.wildberries.ru/catalog/504775175/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-27.wbbasket.ru_vol5047_part504775_504775175_images_big_1,webp,Down jacket hooded jacket cropped с меховой опушкой,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,191030117,Пуховик короткий куртка зимняя с капюшоном,9409,https://basket-12.wbbasket.ru/vol1910/part191030/191030117/images/big/1.webp,https://www.wildberries.ru/catalog/191030117/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-12.wbbasket.ru_vol1910_part191030_191030117_images_big_1,webp,Down jacket short jacket winter hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,461407949,Пуховик зимний короткий,4630,https://basket-26.wbbasket.ru/vol4614/part461407/461407949/images/big/1.webp,https://www.wildberries.ru/catalog/461407949/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-26.wbbasket.ru_vol4614_part461407_461407949_images_big_1,webp,Down jacket winter short,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,499378596,Рона Пуховик зимний короткий с капюшоном,10244,https://basket-27.wbbasket.ru/vol4993/part499378/499378596/images/big/1.webp,https://www.wildberries.ru/catalog/499378596/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-27.wbbasket.ru_vol4993_part499378_499378596_images_big_1,webp,Рона down jacket winter short hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,39677519,Пуховик женский зимний короткий,11075,https://basket-03.wbbasket.ru/vol396/part39677/39677519/images/big/1.webp,https://www.wildberries.ru/catalog/39677519/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-03.wbbasket.ru_vol396_part39677_39677519_images_big_1,webp,Down jacket women's winter short,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,552818347,Зимний пуховик короткий,5900,https://basket-29.wbbasket.ru/vol5528/part552818/552818347/images/big/1.webp,https://www.wildberries.ru/catalog/552818347/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-29.wbbasket.ru_vol5528_part552818_552818347_images_big_1,webp,Winter down jacket short,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,462694954,Пуховик зимний с капюшоном,17041,https://basket-26.wbbasket.ru/vol4626/part462694/462694954/images/big/1.webp,https://www.wildberries.ru/catalog/462694954/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-26.wbbasket.ru_vol4626_part462694_462694954_images_big_1,webp,Down jacket winter hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,248440640,Пуховик куртка укороченный демисезонный Stocker,5970,https://basket-16.wbbasket.ru/vol2484/part248440/248440640/images/big/1.webp,https://www.wildberries.ru/catalog/248440640/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-16.wbbasket.ru_vol2484_part248440_248440640_images_big_1,webp,Down jacket jacket cropped demi-season stocker,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,178511907,Пуховик зимний с мехом куртка оверсайз с капюшоном,6160,https://basket-12.wbbasket.ru/vol1785/part178511/178511907/images/big/1.webp,https://www.wildberries.ru/catalog/178511907/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-12.wbbasket.ru_vol1785_part178511_178511907_images_big_1,webp,Down jacket winter с мехом jacket oversized hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,262661174,Пуховик короткий с натуральным меховым воротником,2983,https://basket-17.wbbasket.ru/vol2626/part262661/262661174/images/big/1.webp,https://www.wildberries.ru/catalog/262661174/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-17.wbbasket.ru_vol2626_part262661_262661174_images_big_1,webp,Down jacket short с натуральным меховым воротником,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,178266144,Куртка пуховик свободный зимний теплый водоотталкивающий,10508,https://basket-12.wbbasket.ru/vol1782/part178266/178266144/images/big/1.webp,https://www.wildberries.ru/catalog/178266144/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-12.wbbasket.ru_vol1782_part178266_178266144_images_big_1,webp,Jacket down jacket loose winter теплый водоотталкивающий,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,100001097,"Куртка женская, пуховик большие размеры",6850,https://basket-05.wbbasket.ru/vol1000/part100001/100001097/images/big/1.webp,https://www.wildberries.ru/catalog/100001097/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-05.wbbasket.ru_vol1000_part100001_100001097_images_big_1,webp,Jacket women's down jacket большие размеры,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,686358698,Зимняя куртка в корейском стиле с капюшоном для невысоких,3450,https://basket-33.wbbasket.ru/vol6863/part686358/686358698/images/big/1.webp,https://www.wildberries.ru/catalog/686358698/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-33.wbbasket.ru_vol6863_part686358_686358698_images_big_1,webp,Winter jacket в корейском стиле hooded для невысоких,jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,820094758,Куртка зимняякороткая,7618,https://basket-37.wbbasket.ru/vol8200/part820094/820094758/images/big/1.webp,https://www.wildberries.ru/catalog/820094758/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-37.wbbasket.ru_vol8200_part820094_820094758_images_big_1,webp,Jacket short,jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,462802276,Пуховик зимний укороченный с капюшоном,15651,https://basket-26.wbbasket.ru/vol4628/part462802/462802276/images/big/1.webp,https://www.wildberries.ru/catalog/462802276/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-26.wbbasket.ru_vol4628_part462802_462802276_images_big_1,webp,Down jacket winter cropped hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,461318137,Пуховик с меховой отделкой,12702,https://basket-26.wbbasket.ru/vol4613/part461318/461318137/images/big/1.webp,https://www.wildberries.ru/catalog/461318137/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-26.wbbasket.ru_vol4613_part461318_461318137_images_big_1,webp,Down jacket с меховой отделкой,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,482847275,Настоящая пуховая куртка,5669,https://basket-26.wbbasket.ru/vol4828/part482847/482847275/images/big/1.webp,https://www.wildberries.ru/catalog/482847275/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-26.wbbasket.ru_vol4828_part482847_482847275_images_big_1,webp,Настоящая пуховая jacket,jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,265565014,Пуховик короткий с натуральным мехом оверсайз,34194,https://basket-17.wbbasket.ru/vol2655/part265565/265565014/images/big/1.webp,https://www.wildberries.ru/catalog/265565014/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-17.wbbasket.ru_vol2655_part265565_265565014_images_big_1,webp,Down jacket short с натуральным мехом oversized,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,240224434,Пуховик зимний короткий,8062,https://basket-15.wbbasket.ru/vol2402/part240224/240224434/images/big/1.webp,https://www.wildberries.ru/catalog/240224434/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-15.wbbasket.ru_vol2402_part240224_240224434_images_big_1,webp,Down jacket winter short,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,238796936,Пуховик зимний короткий,7208,https://basket-15.wbbasket.ru/vol2387/part238796/238796936/images/big/1.webp,https://www.wildberries.ru/catalog/238796936/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-15.wbbasket.ru_vol2387_part238796_238796936_images_big_1,webp,Down jacket winter short,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,183613143,Пуховик короткий теплый легкий,4827,https://basket-12.wbbasket.ru/vol1836/part183613/183613143/images/big/1.webp,https://www.wildberries.ru/catalog/183613143/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-12.wbbasket.ru_vol1836_part183613_183613143_images_big_1,webp,Down jacket short теплый легкий,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,445935514,Пуховик короткий куртка зимняя демисезон,7679,https://basket-25.wbbasket.ru/vol4459/part445935/445935514/images/big/1.webp,https://www.wildberries.ru/catalog/445935514/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-25.wbbasket.ru_vol4459_part445935_445935514_images_big_1,webp,Down jacket short jacket winter demi-season,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,504483844,Куртка зимняя короткая с капюшоном,5153,https://basket-27.wbbasket.ru/vol5044/part504483/504483844/images/big/1.webp,https://www.wildberries.ru/catalog/504483844/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-27.wbbasket.ru_vol5044_part504483_504483844_images_big_1,webp,Jacket winter short hooded,jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,550043688,Пуховик зимний короткий с капюшоном,12505,https://basket-28.wbbasket.ru/vol5500/part550043/550043688/images/big/1.webp,https://www.wildberries.ru/catalog/550043688/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-28.wbbasket.ru_vol5500_part550043_550043688_images_big_1,webp,Down jacket winter short hooded,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,256202720,Пуховик с капюшоном укороченный био пух зима,14073,https://basket-16.wbbasket.ru/vol2562/part256202/256202720/images/big/1.webp,https://www.wildberries.ru/catalog/256202720/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-16.wbbasket.ru_vol2562_part256202_256202720_images_big_1,webp,Down jacket hooded cropped био пух зима,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,177241748,Пуховик зимний укороченный стеганый с шалевым воротником,11676,https://basket-12.wbbasket.ru/vol1772/part177241/177241748/images/big/1.webp,https://www.wildberries.ru/catalog/177241748/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-12.wbbasket.ru_vol1772_part177241_177241748_images_big_1,webp,Down jacket winter cropped стеганый с шалевым воротником,down jacket,
32,female,casual,dark,winter,https://www.wildberries.ru/catalog/0/search.aspx?page=1&sort=popular&search=женские+укороченные+пуховики+зимние&xsubject=174&f14177449=13600062&f18769=15001053,486199535,Пуховик короткий зима куртка пух перо,21795,https://basket-26.wbbasket.ru/vol4861/part486199/486199535/images/big/1.webp,https://www.wildberries.ru/catalog/486199535/detail.aspx?targetUrl=BP,женские укороченные пуховики зимние,outerwear,basket-26.wbbasket.ru_vol4861_part486199_486199535_images_big_1,webp,Down jacket short зима jacket пух перо,down jacket,
